command,mean,stddev,median,user,system,min,max,parameter_lang,parameter_mode,parameter_node,parameter_size
"./nexus cc 8388608 '""../test-data-00MB.txt""'",0.06237462699083332,0.0017294240598981336,0.06215622822,0.0013259783333333332,0.00042686666666666667,0.059814997720000006,0.06767876172000001,morloc,cc,8388608,0
"./nexus cc 16777216 '""../test-data-00MB.txt""'",0.10388182064857143,0.0022083897915898586,0.10361171822000001,0.0014641085714285711,0.00031425857142857144,0.10087093572,0.11129500572,morloc,cc,16777216,0
"./nexus cc 33554432 '""../test-data-00MB.txt""'",0.18812106021999997,0.0017891150152517287,0.18828062572,0.0014175499999999996,0.00040415000000000004,0.18479293472000002,0.19184101872,morloc,cc,33554432,0
"./nexus cc 67108864 '""../test-data-00MB.txt""'",0.35696971562000007,0.0008773438558906001,0.35704601822000004,0.0013236199999999997,0.00045461199999999996,0.35566648572000004,0.35831120772,morloc,cc,67108864,0
"./nexus cc 134217728 '""../test-data-00MB.txt""'",0.7468085548200001,0.035571323353585774,0.76991316822,0.0014316199999999998,0.00051764,0.69476126372,0.7729391627200001,morloc,cc,134217728,0
"./nexus cc 268435456 '""../test-data-00MB.txt""'",1.51502936872,0.005250093031667564,1.51454527822,0.0013384199999999999,0.0005688399999999999,1.50894264372,1.5229973357200002,morloc,cc,268435456,0
"./nexus cc 536870912 '""../test-data-00MB.txt""'",3.01128557922,0.007896724973438875,3.00765319222,0.0017833199999999993,0.00021895600000000002,3.00400301472,3.02612814372,morloc,cc,536870912,0
"./nexus cc 1073741824 '""../test-data-00MB.txt""'",6.01703534642,0.012125467857987208,6.013295041220001,0.0016474199999999997,0.000389112,5.997807759720001,6.0357600837200005,morloc,cc,1073741824,0
"./nexus cc 2147483647 '""../test-data-00MB.txt""'",12.058800007319999,0.030936039623046897,12.05097609772,0.0017691199999999997,0.00030548399999999996,12.02417721872,12.10561853872,morloc,cc,2147483647,0
"./nexus pp 1 '""../test-data-00MB.txt""'",0.061060275799999994,0.003055613811843571,0.06033623954,0.001589868,0.00045974599999999997,0.059010986040000005,0.07316176504,morloc,pp,1,0
"./nexus pp 2 '""../test-data-00MB.txt""'",0.06096806372750002,0.0025561719867437573,0.06056798204000001,0.0014738858333333332,0.0005420462499999999,0.059258800040000004,0.07300723004,morloc,pp,2,0
"./nexus pp 4 '""../test-data-00MB.txt""'",0.06254159395666666,0.00561149328144383,0.06075964904,0.0015500474999999997,0.00055449125,0.05985725404000001,0.09103071604,morloc,pp,4,0
"./nexus pp 8 '""../test-data-00MB.txt""'",0.06104954936653062,0.0017933086613415312,0.06078348304000001,0.0016333804081632652,0.00044524734693877547,0.05961293904000001,0.07300242204,morloc,pp,8,0
"./nexus pp 16 '""../test-data-00MB.txt""'",0.06108547033166666,0.001998843842419858,0.06087190304000001,0.0014844716666666663,0.0005844174999999999,0.05990543904000001,0.07428728504,morloc,pp,16,0
"./nexus pp 32 '""../test-data-00MB.txt""'",0.06236307420326531,0.005338126442086987,0.060988027040000004,0.0015280538775510203,0.0005567020408163265,0.05971529904,0.08946752604,morloc,pp,32,0
"./nexus pp 64 '""../test-data-00MB.txt""'",0.06224222449833335,0.0035898738418156293,0.061189234040000005,0.0015137999999999998,0.0005692829166666667,0.060322487040000004,0.07438549304,morloc,pp,64,0
"./nexus pp 128 '""../test-data-00MB.txt""'",0.06201850701916667,0.0028575252628672758,0.06134124054000001,0.0014035941666666666,0.0006756354166666667,0.06013387104000001,0.07305922004,morloc,pp,128,0
"./nexus pp 256 '""../test-data-00MB.txt""'",0.06236358832571431,0.004009588488987542,0.06137839204000001,0.0016437273469387754,0.000461264081632653,0.06060385504000001,0.08369362904,morloc,pp,256,0
"./nexus pp 512 '""../test-data-00MB.txt""'",0.06275801281083335,0.00362873243146414,0.06166643654000001,0.0015490758333333333,0.0004934533333333333,0.060304217040000004,0.07389107704,morloc,pp,512,0
"./nexus pp 1024 '""../test-data-00MB.txt""'",0.06451154546553191,0.0062931715429092065,0.061903758040000006,0.0014924714893617022,0.0006313489361702129,0.06061407304000001,0.09273335204,morloc,pp,1024,0
"./nexus pp 2048 '""../test-data-00MB.txt""'",0.06383288838042553,0.004523628685011717,0.06227259804000001,0.001530715744680851,0.0005425365957446807,0.06118850004,0.07880289804,morloc,pp,2048,0
"./nexus pp 4096 '""../test-data-00MB.txt""'",0.06441409504000001,0.005992001016602181,0.06272054104,0.0013358144680851063,0.0007574072340425532,0.06100759604000001,0.09672036204000001,morloc,pp,4096,0
"./nexus pp 8192 '""../test-data-00MB.txt""'",0.06395932306173913,0.002814402297522012,0.06338121703999999,0.0015450252173913046,0.0005133682608695651,0.062030749040000006,0.07694451304,morloc,pp,8192,0
"./nexus pp 16384 '""../test-data-00MB.txt""'",0.06594870812888891,0.002795770033908823,0.06532608904,0.0014258284444444449,0.0006477666666666667,0.06398306704,0.07807430404,morloc,pp,16384,0
"./nexus pp 32768 '""../test-data-00MB.txt""'",0.06944301445860465,0.003315281238284586,0.06866029104,0.0015773702325581399,0.0005039097674418605,0.06704239404,0.08265257204,morloc,pp,32768,0
"./nexus pp 65536 '""../test-data-00MB.txt""'",0.07484094979000003,0.0005675719384070314,0.07483807054,0.001515564,0.0005723189999999998,0.07384883604,0.07618129004,morloc,pp,65536,0
"./nexus pp 131072 '""../test-data-00MB.txt""'",0.0859604922752941,0.0010875774975213181,0.08593949904,0.0015591752941176468,0.0005317441176470587,0.08393368204,0.08909689504,morloc,pp,131072,0
"./nexus pp 262144 '""../test-data-00MB.txt""'",0.10480901046857143,0.0012492684695716765,0.10453236004,0.00149929,0.0006272735714285715,0.10334544904,0.10828311504,morloc,pp,262144,0
"./nexus pp 524288 '""../test-data-00MB.txt""'",0.13793807127809524,0.0035940582410968493,0.13712961604,0.001311870476190476,0.0007159923809523809,0.13455943504,0.15192175404,morloc,pp,524288,0
"./nexus pp 1048576 '""../test-data-00MB.txt""'",0.21255517565538457,0.0057291704451999095,0.21025903104000002,0.0016219661538461538,0.0004389169230769231,0.20569987204,0.22240458204000002,morloc,pp,1048576,0
"./nexus pp 2097152 '""../test-data-00MB.txt""'",0.39355867714000003,0.0025967463613957554,0.39375406754000003,0.0018150199999999994,0.00037874599999999995,0.38875880104000005,0.39661238304000007,morloc,pp,2097152,0
"./nexus pp 4194304 '""../test-data-00MB.txt""'",0.71771134044,0.0050999469906026175,0.7163701010400001,0.00155282,0.00059121,0.71237867804,0.72737246404,morloc,pp,4194304,0
"./nexus pp 8388608 '""../test-data-00MB.txt""'",1.36494978584,0.00578124292728325,1.36276181104,0.0018158199999999999,0.000399846,1.35898130304,1.37685065704,morloc,pp,8388608,0
"./nexus pp 16777216 '""../test-data-00MB.txt""'",2.6716930270400003,0.024551656896985772,2.66031944804,0.0013392080000000002,0.000825192,2.65173810804,2.7227354900400003,morloc,pp,16777216,0
"./nexus pp 33554432 '""../test-data-00MB.txt""'",5.27923721724,0.04202713610387267,5.26500629504,0.000999508,0.001005074,5.24444363004,5.38580072004,morloc,pp,33554432,0
"./nexus pp 67108864 '""../test-data-00MB.txt""'",10.51557927064,0.09964254422904134,10.48164608354,0.0010093079999999998,0.001071274,10.427984495039999,10.75961280504,morloc,pp,67108864,0
"./nexus pp 134217728 '""../test-data-00MB.txt""'",20.966501454539998,0.1893717075301882,20.915524597039997,0.001109208,0.0010037919999999999,20.79494397004,21.30651857404,morloc,pp,134217728,0
"./nexus rr 1 '""../test-data-00MB.txt""'",0.30699659334,0.004465836436186566,0.30598290114000004,0.0012654999999999997,0.001531228,0.30131595414,0.31485603414,morloc,rr,1,0
"./nexus rr 2 '""../test-data-00MB.txt""'",0.30860462854000004,0.009920008917803159,0.30527678214000004,0.0018725999999999999,0.0008895299999999998,0.30202704814000003,0.33622206514,morloc,rr,2,0
"./nexus rr 4 '""../test-data-00MB.txt""'",0.31641890754,0.01514794506496864,0.30905277564,0.00169253,0.0012937299999999999,0.30459775214,0.34225564214000004,morloc,rr,4,0
"./nexus rr 8 '""../test-data-00MB.txt""'",0.31347018194,0.014604496499395353,0.3069641926400001,0.0018820299999999998,0.0011006619999999999,0.30296322314,0.34178430114,morloc,rr,8,0
"./nexus rr 16 '""../test-data-00MB.txt""'",0.30885544004000004,0.003726703105800274,0.30928616914,0.0022256,0.0007757299999999999,0.30360136414000005,0.31441952514000004,morloc,rr,16,0
"./nexus rr 32 '""../test-data-00MB.txt""'",0.31439535514,0.01240669067647344,0.30927477814000004,0.0021010299999999994,0.0008189639999999999,0.30365782814000003,0.34090970314,morloc,rr,32,0
"./nexus rr 64 '""../test-data-00MB.txt""'",0.31240693463999997,0.010777280675908383,0.30861284314000004,0.0019476,0.0009351299999999999,0.30156280214000003,0.33859054614000006,morloc,rr,64,0
"./nexus rr 128 '""../test-data-00MB.txt""'",0.31011704014,0.0048375554006273,0.30944524714,0.0019303999999999999,0.000961896,0.30297062714000006,0.31856552714,morloc,rr,128,0
"./nexus rr 256 '""../test-data-00MB.txt""'",0.31525097594,0.01567956802689967,0.30899931064,0.0021506,0.0007086299999999998,0.30393493214000006,0.34928384514000005,morloc,rr,256,0
"./nexus rr 512 '""../test-data-00MB.txt""'",0.3117946555400001,0.01053834592546213,0.30868913614000004,0.00143396,0.0014067959999999997,0.30473531914,0.34079981514,morloc,rr,512,0
"./nexus rr 1024 '""../test-data-00MB.txt""'",0.30861775674,0.00301628443695426,0.30877677864,0.0011948300000000002,0.0015285619999999998,0.30508295114000006,0.31223601914000004,morloc,rr,1024,0
"./nexus rr 2048 '""../test-data-00MB.txt""'",0.31210798153999997,0.003007378736644446,0.31141360414,0.0017940300000000003,0.001168396,0.30709261614000005,0.31590041114000006,morloc,rr,2048,0
"./nexus rr 4096 '""../test-data-00MB.txt""'",0.34144733744000005,0.014393695661106386,0.33810364064000004,0.00078893,0.0020089939999999996,0.32675534214,0.36034235014000005,morloc,rr,4096,0
"./nexus rr 8192 '""../test-data-00MB.txt""'",0.33967546964,0.010881771004394396,0.33883155014000005,0.00117753,0.001400094,0.32781397114000005,0.36736229314,morloc,rr,8192,0
"./nexus rr 16384 '""../test-data-00MB.txt""'",0.35710610404,0.009343732171252783,0.3567984631400001,0.0019008300000000003,0.000649798,0.34208883614,0.37898359414000005,morloc,rr,16384,0
"./nexus rr 32768 '""../test-data-00MB.txt""'",0.3855594245400001,0.012167910139327946,0.38278845814000007,0.0016740000000000001,0.0008408959999999998,0.36796786614000004,0.40488612314000005,morloc,rr,32768,0
"./nexus rr 65536 '""../test-data-00MB.txt""'",0.42813856414,0.011820483494794611,0.42494984964000004,0.00141773,0.0012664619999999999,0.41268872514000005,0.45031515914000003,morloc,rr,65536,0
"./nexus rr 131072 '""../test-data-00MB.txt""'",0.5195999347400001,0.012150463900987224,0.51734325614,0.0021896000000000003,0.000394998,0.50646080614,0.5405788151400001,morloc,rr,131072,0
"./nexus rr 262144 '""../test-data-00MB.txt""'",0.7038578602400001,0.010030192315105265,0.70659506064,0.0010838600000000003,0.0015685279999999996,0.68759283814,0.71497314814,morloc,rr,262144,0
"./nexus rr 524288 '""../test-data-00MB.txt""'",1.08984791564,0.008854255662073249,1.09305434114,0.0022056,0.00035746399999999994,1.0711266901399998,1.10120781714,morloc,rr,524288,0
"./nexus rr 1048576 '""../test-data-00MB.txt""'",1.76345104914,0.04611760300868337,1.78719397914,0.0018588,0.00066223,1.68249020014,1.80268535014,morloc,rr,1048576,0
"./nexus rr 2097152 '""../test-data-00MB.txt""'",3.09796445614,0.048837671426829515,3.07374821164,0.0018365,0.0005675639999999999,3.0654533071400003,3.18984521014,morloc,rr,2097152,0
"./nexus rr 4194304 '""../test-data-00MB.txt""'",5.71525377024,0.047893962234430106,5.69263485614,0.0017283999999999997,0.000741164,5.679087104140001,5.80444432314,morloc,rr,4194304,0
"./nexus rr 8388608 '""../test-data-00MB.txt""'",11.113916952940002,0.05253042087018237,11.10624870164,0.0012276,0.0012037279999999998,11.05589892914,11.20840109214,morloc,rr,8388608,0
snakemake -c1 --config nnodes=1 inputfile=../test-data-00MB.txt -- testlc,0.61304100566,0.0029061461234420557,0.61294936296,0.5324629600000002,0.060656180000000004,0.60962036896,0.61988288096,snakemake,testlc,1,0
snakemake -c1 --config nnodes=2 inputfile=../test-data-00MB.txt -- testlc,0.72322133346,0.0028695469190115775,0.72402019996,0.62181106,0.07769928,0.71804437796,0.7280133399600001,snakemake,testlc,2,0
snakemake -c1 --config nnodes=4 inputfile=../test-data-00MB.txt -- testlc,0.94612122856,0.004555330294173104,0.9454936539600001,0.8008807599999999,0.11384247999999997,0.9414074839600001,0.95668280796,snakemake,testlc,4,0
snakemake -c1 --config nnodes=8 inputfile=../test-data-00MB.txt -- testlc,1.52356444236,0.004490037917033257,1.52485322746,1.28839666,0.18500097999999998,1.51498704396,1.52897553996,snakemake,testlc,8,0
snakemake -c1 --config nnodes=16 inputfile=../test-data-00MB.txt -- testlc,2.491228605560001,0.006590414050087343,2.4886068864600004,2.10713506,0.3015319799999999,2.48332033296,2.50244280896,snakemake,testlc,16,0
snakemake -c1 --config nnodes=32 inputfile=../test-data-00MB.txt -- testlc,4.41506390206,0.006269163641058617,4.41490365396,3.74085386,0.5284176799999999,4.40143559396,4.42626562996,snakemake,testlc,32,0
snakemake -c1 --config nnodes=64 inputfile=../test-data-00MB.txt -- testlc,8.26954808776,0.008407284820491146,8.268762431959999,6.978818559999999,1.0222516799999999,8.25479862096,8.28244558796,snakemake,testlc,64,0
snakemake -c1 --config nnodes=128 inputfile=../test-data-00MB.txt -- testlc,16.004143855560002,0.007651237893256117,16.00518021746,13.573078859999999,1.91459058,15.98980249696,16.01457082996,snakemake,testlc,128,0
snakemake -c1 --config nnodes=256 inputfile=../test-data-00MB.txt -- testlc,31.52239960286,0.02388936421501111,31.52621400046,26.570283559999996,3.9348652799999995,31.48637102696,31.554167326960002,snakemake,testlc,256,0
snakemake -c1 --config nnodes=5 inputfile=../test-data-00MB.txt  -- testlc,1.0498210574,0.006419118782733942,1.0493929156,0.8947346999999999,0.12082975999999998,1.0407546476,1.0643981076,snakemake,testlc,5,0
snakemake -c1 --config nnodes=5 inputfile=../test-data-10MB.txt  -- testlc,1.1586814591,0.00467248870652698,1.1584851541,0.9097082999999999,0.21440526000000001,1.1493483726,1.1652658815999999,snakemake,testlc,5,1
snakemake -c1 --config nnodes=5 inputfile=../test-data-20MB.txt  -- testlc,1.375988455,0.006979544648417124,1.3759656246,1.0084183000000002,0.32933165999999997,1.3651740526,1.3894240836,snakemake,testlc,5,2
snakemake -c1 --config nnodes=5 inputfile=../test-data-30MB.txt  -- testlc,1.4813982617999997,0.005606454873211338,1.4830019526,1.0290909999999998,0.41331956,1.4708158086,1.4866509806,snakemake,testlc,5,3
snakemake -c1 --config nnodes=5 inputfile=../test-data-40MB.txt  -- testlc,1.5952934964,0.004527236490617193,1.5941250046,1.0507183,0.5040467599999999,1.5912322386,1.6044892126,snakemake,testlc,5,4
snakemake -c1 --config nnodes=5 inputfile=../test-data-50MB.txt  -- testlc,1.7037712308,0.0036486588306218906,1.7035956901,1.0686242,0.5964657599999998,1.6967169926,1.7105942776,snakemake,testlc,5,5
snakemake -c1 --config nnodes=5 inputfile=../test-data-60MB.txt  -- testlc,1.8148318511000003,0.003394082813078328,1.8138707846,1.083858,0.6911753599999998,1.8107288666,1.8214980546,snakemake,testlc,5,6
snakemake -c1 --config nnodes=5 inputfile=../test-data-70MB.txt  -- testlc,1.9240386372000002,0.005331769470633596,1.9223597201,1.0904928,0.79419906,1.9186190556,1.9356362896,snakemake,testlc,5,7
snakemake -c1 --config nnodes=5 inputfile=../test-data-80MB.txt  -- testlc,2.0344326346,0.005129752303283703,2.0322978326000003,1.1224929,0.87280216,2.0297416346,2.0463031816000004,snakemake,testlc,5,8
snakemake -c1 --config nnodes=5 inputfile=../test-data-90MB.txt  -- testlc,2.1439624940000006,0.00390001823007347,2.1435066751000003,1.1406417,0.9631560599999999,2.1376686816,2.1489480256,snakemake,testlc,5,9
snakemake -c1 --config nnodes=5 inputfile=../test-data-100MB.txt  -- testlc,2.2533797703,0.005825729667050825,2.2531068936,1.1459118,1.0667699599999998,2.2447258576,2.2650722266,snakemake,testlc,5,10
snakemake -c1 --config nnodes=5 inputfile=../test-data-110MB.txt  -- testlc,2.3653993181,0.00465117607639684,2.3652657901000005,1.1806010999999998,1.1442923600000001,2.3586631526,2.3718643686000003,snakemake,testlc,5,11
snakemake -c1 --config nnodes=5 inputfile=../test-data-120MB.txt  -- testlc,2.4758668722,0.004927751309260493,2.4747961221000003,1.1996459999999998,1.2372643599999997,2.4686456426000003,2.4847036066,snakemake,testlc,5,12
snakemake -c1 --config nnodes=5 inputfile=../test-data-130MB.txt  -- testlc,2.5909193895000002,0.005614258680440784,2.5904873116000005,1.205663,1.34333846,2.5817638996000003,2.6005907946,snakemake,testlc,5,13
snakemake -c1 --config nnodes=5 inputfile=../test-data-140MB.txt  -- testlc,2.6996016925,0.0038890922992711368,2.6994981711,1.2445716999999998,1.41370646,2.6949086816000003,2.7073171566000003,snakemake,testlc,5,14
snakemake -c1 --config nnodes=5 inputfile=../test-data-150MB.txt  -- testlc,2.8082505508999995,0.0047386038527414695,2.8084378296,1.2436785999999997,1.52410966,2.8006521666000004,2.8135700956000003,snakemake,testlc,5,15
snakemake -c1 --config nnodes=5 inputfile=../test-data-160MB.txt  -- testlc,2.9235298305,0.005948622037536776,2.9218488616,1.2579515999999997,1.62292746,2.9169255076000002,2.9352272576000003,snakemake,testlc,5,16
snakemake -c1 --config nnodes=5 inputfile=../test-data-00MB.txt  -- testlt,1.3068639920999998,0.005425704031135702,1.3046544541,1.0944255,0.16478526,1.3022565486,1.3182843285999999,snakemake,testlt,5,0
snakemake -c1 --config nnodes=5 inputfile=../test-data-10MB.txt  -- testlt,1.4233700657,0.0020489238746153647,1.4245020735999998,1.1013764,0.27306036,1.4191432306,1.4251616346,snakemake,testlt,5,1
snakemake -c1 --config nnodes=5 inputfile=../test-data-20MB.txt  -- testlt,1.5391669229000002,0.005164954174648638,1.5406450885999998,1.1208466,0.36788995999999996,1.5293571156,1.5453929236,snakemake,testlt,5,2
snakemake -c1 --config nnodes=5 inputfile=../test-data-30MB.txt  -- testlt,1.7382143114000002,0.007623362727350962,1.7379410771,1.2089156999999997,0.47619375999999997,1.7272059765999999,1.7502109116,snakemake,testlt,5,3
snakemake -c1 --config nnodes=5 inputfile=../test-data-40MB.txt  -- testlt,1.8504091381000003,0.0028937332620374515,1.8499341835999998,1.2410055999999998,0.5552029600000001,1.8471107556,1.8570940996,snakemake,testlt,5,4
snakemake -c1 --config nnodes=5 inputfile=../test-data-50MB.txt  -- testlt,1.9674617094000002,0.00571178796945312,1.9653982631,1.2406826,0.67116776,1.9620138116,1.9802840216,snakemake,testlt,5,5
snakemake -c1 --config nnodes=5 inputfile=../test-data-60MB.txt  -- testlt,2.1075655484,0.006940524669334825,2.1082582236,1.2912598999999996,0.7584727599999999,2.0949420296000003,2.1155259966,snakemake,testlt,5,6
snakemake -c1 --config nnodes=5 inputfile=../test-data-70MB.txt  -- testlt,2.3927676596,0.008044712694867761,2.3931269121000005,1.4724375999999997,0.86267786,2.3787606286000003,2.4048600216000002,snakemake,testlt,5,7
snakemake -c1 --config nnodes=5 inputfile=../test-data-80MB.txt  -- testlt,2.5121560547,0.010241306334060729,2.5109695176000004,1.4957514,0.9563122599999998,2.4988398426000002,2.5299814506000002,snakemake,testlt,5,8
snakemake -c1 --config nnodes=5 inputfile=../test-data-90MB.txt  -- testlt,2.6296524761,0.011199823833999896,2.6309723076000004,1.5104564999999999,1.0565651600000001,2.6060452326,2.6444940856000003,snakemake,testlt,5,9
snakemake -c1 --config nnodes=5 inputfile=../test-data-100MB.txt  -- testlt,2.7522373811999996,0.013241375126177086,2.7533755991,1.544521,1.1426212599999999,2.7366659196,2.7734942096000004,snakemake,testlt,5,10
snakemake -c1 --config nnodes=5 inputfile=../test-data-110MB.txt  -- testlt,2.8681539446000004,0.007795703491327071,2.8707796026,1.5495844999999997,1.25283956,2.8555725416000004,2.8793065366,snakemake,testlt,5,11
snakemake -c1 --config nnodes=5 inputfile=../test-data-120MB.txt  -- testlt,2.9790415752,0.010337304019358154,2.9784960401000005,1.5837783,1.32964096,2.9617207506,3.0005283866,snakemake,testlt,5,12
snakemake -c1 --config nnodes=5 inputfile=../test-data-130MB.txt  -- testlt,3.1023416062,0.005139889529657534,3.1043685261,1.6241412999999998,1.4096739600000001,3.0919582436,3.1092220716,snakemake,testlt,5,13
snakemake -c1 --config nnodes=5 inputfile=../test-data-140MB.txt  -- testlt,3.2156854609,0.00675406410282249,3.2152281371000004,1.6382963999999998,1.50769206,3.2075506616,3.2270799386,snakemake,testlt,5,14
snakemake -c1 --config nnodes=5 inputfile=../test-data-150MB.txt  -- testlt,3.3376523528,0.006352508595018428,3.3388900571000004,1.6475714,1.6166673599999999,3.3275372386,3.3467825366,snakemake,testlt,5,15
snakemake -c1 --config nnodes=5 inputfile=../test-data-160MB.txt  -- testlt,3.4556799837,0.006925805351265315,3.4546376171000004,1.6827903,1.6986695599999997,3.4469594936,3.4680604686,snakemake,testlt,5,16
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,4.1581922186,0.46972886406496284,3.9704149479,14.801120379999997,0.38567354000000004,3.7335345794,4.9484432394,nextflow,testlc,1,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,4.080499806240001,0.04533030378412376,4.076547527340001,16.0771777,0.4074757,3.9995316903399996,4.16759438334,nextflow,testlc,2,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,4.282945225120001,0.11467037116046898,4.28391970672,17.01646976,0.44301144,4.13322768872,4.46363366472,nextflow,testlc,4,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,4.7706481924999995,0.114436788896309,4.7906797385,18.87875128,0.48996918,4.570841947,4.897162919,nextflow,testlc,8,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,5.55193604634,0.13281896621788766,5.50696100294,22.320461740000002,0.62372882,5.40257153194,5.85554066294,nextflow,testlc,16,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,7.018091825339999,0.16931223308063031,7.0777390666399995,28.773035999999998,0.8212510599999998,6.68390190114,7.2026054001399995,nextflow,testlc,32,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,9.34635934676,0.12312451107574103,9.30775617746,37.240003419999994,1.12548202,9.14885322546,9.55065870346,nextflow,testlc,64,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,13.6820629682,0.23188713168346997,13.6530775668,52.9822215,1.77019596,13.399355334300001,14.0609166963,nextflow,testlc,128,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,20.198645265759996,0.44982124326592327,20.15101753156,68.3434657,2.6234292999999997,19.65297933606,20.78929883706,nextflow,testlc,256,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,32.464637533659996,0.5023093515912671,32.56449499816,93.24120173999998,4.15085392,31.57943064916,33.05222481016,nextflow,testlc,512,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,55.792121837479996,0.8341634043555768,55.49470262788,129.8663703,6.795287740000001,54.84785133788,57.37450880488,nextflow,testlc,1024,0
nextflow run main.nf --input=test-data-00MB.txt --outdir=results,4.35024290522,0.17546293722852155,4.29847430302,17.19422562,0.4676036600000001,4.12116226802,4.63153188002,nextflow,testlc,5,0
nextflow run main.nf --input=test-data-10MB.txt --outdir=results,4.433565134220001,0.07037431553661262,4.45395944002,17.488909720000002,0.59674896,4.27317886702,4.52582624602,nextflow,testlc,5,1
nextflow run main.nf --input=test-data-20MB.txt --outdir=results,4.6488997567200006,0.08592410848375379,4.64363498352,17.93906792,0.7450348599999999,4.47146832302,4.73968641502,nextflow,testlc,5,2
nextflow run main.nf --input=test-data-30MB.txt --outdir=results,4.69891979042,0.13440762713503057,4.69023193652,18.34303952,0.86810766,4.43182544602,4.92051373602,nextflow,testlc,5,3
nextflow run main.nf --input=test-data-40MB.txt --outdir=results,4.74184391442,0.14736951527148806,4.7325103870200005,18.133773919999996,1.00183596,4.55800729202,4.97689484602,nextflow,testlc,5,4
nextflow run main.nf --input=test-data-50MB.txt --outdir=results,4.94397168132,0.13645364778198635,4.94725353802,18.71537922,1.1450662600000001,4.786480253020001,5.17932388602,nextflow,testlc,5,5
nextflow run main.nf --input=test-data-60MB.txt --outdir=results,4.9406743762200005,0.08266564908486833,4.93753019952,18.57433822,1.2513839599999999,4.79992703302,5.11227413402,nextflow,testlc,5,6
nextflow run main.nf --input=test-data-70MB.txt --outdir=results,5.09253385232,0.0654972240129326,5.08438071402,18.987872720000002,1.3927827599999998,5.00325183402,5.19449849002,nextflow,testlc,5,7
nextflow run main.nf --input=test-data-80MB.txt --outdir=results,5.134607705620001,0.15535478570334138,5.12960426852,18.837080120000003,1.5449295599999997,4.92733162902,5.32951765302,nextflow,testlc,5,8
nextflow run main.nf --input=test-data-90MB.txt --outdir=results,5.21985647782,0.10001302016527053,5.24388271102,19.202977420000003,1.6297928599999998,5.02335363502,5.34662086602,nextflow,testlc,5,9
nextflow run main.nf --input=test-data-100MB.txt --outdir=results,5.278733624319999,0.1446614026282523,5.25440483752,18.558084819999998,1.6889531599999998,5.08189082302,5.50388618602,nextflow,testlc,5,10
nextflow run main.nf --input=test-data-110MB.txt --outdir=results,5.42632946352,0.25369472069131993,5.38931753002,18.60080222,1.7931874599999997,5.2117275450200005,6.10779648802,nextflow,testlc,5,11
nextflow run main.nf --input=test-data-120MB.txt --outdir=results,5.514342919820001,0.15131248703761227,5.44111622002,19.166601120000003,1.9607904599999997,5.35893724302,5.74115084802,nextflow,testlc,5,12
nextflow run main.nf --input=test-data-130MB.txt --outdir=results,5.5523514045199995,0.12273338700198498,5.56273785002,19.043676920000003,2.03128226,5.31777427202,5.68992193202,nextflow,testlc,5,13
nextflow run main.nf --input=test-data-140MB.txt --outdir=results,5.51500422922,0.12447096480620291,5.5705877720200005,18.06366362,2.04981656,5.31358938402,5.62750581202,nextflow,testlc,5,14
nextflow run main.nf --input=test-data-150MB.txt --outdir=results,5.63297012422,0.11131865268763443,5.63888104602,18.61932162,2.1898336599999992,5.46370884402,5.77456141602,nextflow,testlc,5,15
nextflow run main.nf --input=test-data-160MB.txt --outdir=results,5.761461332320001,0.09317459125616209,5.75435336002,18.841961219999998,2.2993009599999996,5.57349384002,5.87930136702,nextflow,testlc,5,16
